collection,collection_id,seq,title,member,suffix,method,method_source,method_context_source,method_context_chars,artifact_type,artifact_types,chars,has_task_prompt,has_evaluation_form,has_candidate_instruction,has_interviewer_instruction,has_time_limit,has_scoring_criteria,has_rating_scale,task_prompt_style,followup_section_labels,prep_minutes,presentation_minutes,qa_minutes,discussion_minutes,rating_scale_labels,evaluation_elements,terms
채용모델 면접문항,interview-model,20230426170800610,23-6-2. 산업안전보건관리 면접과제 및 평가양식(22년 고도화),발표면접 평가양식.hwp,.hwp,발표면접,filename,full_document,6807,evaluation_form,evaluation_form,6807,True,True,False,True,False,True,True,presentation_materials_qna,질문,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,환경보건법; 환경보건센터 운영 규정; 화학물질관리법; 화학물질의 등록 및 평가 등에 관한 법률; 환경유해인자에 관한 지식; 환경보건에 대한 기본지식; 환경성 질환에 대한 지식; 환경유해인자에 대한 측정; 분석 지식 ■ 기본정보; 능력 단위,평가양식
채용모델 면접문항,interview-model,20230426170800610,23-6-2. 산업안전보건관리 면접과제 및 평가양식(22년 고도화),상황면접 과제.hwp,.hwp,상황면접,filename,full_document,16511,task,task; evaluation_form,16511,True,True,False,False,False,False,False,work_situation_judgment,질문,,,,,부족,를 질문형태로 말씀해 주시기 바랍니다. [경험 및 과제]; 해당 과업을 수행하게 된 계기는 무엇이었습니까?; 본인의 어떤 경험이 과제 수행에 도움이 되었습니까?; 평가 요소 중 가장 중요하게 생각한 것은 무엇입니까? [역할]; 해당 과업에 참여하여 본인은 어떤 의사 결정을 내렸습니까?; 은 무엇이라고 생각하였습니까?; 자료를 제작할 때 자신이 조금 더 잘할 수 있는 부분은 무엇입니까? [행동]; 과업 수행 과정에서 가장 힘든 점은 무엇이었습니까?; 직면한 문제를 해결하기 위하여 어떤 노력을 하였습니까?; 그 역할 또는 과제를 보다 효과적으로 수행하기 위해 어떤 노력을,를 질문형태로 말씀해 주시기 바랍니다. [경험 및 과제] ·해당 과업을 수행하게 된 계기는 무엇이었습니까? ·본인의 어떤 경험이 과제 수행에 도; 중 가장 중요하게 생각한 것은 무엇입니까? [역할] ·해당 과업에 참여하여 본인은 어떤 의사 결정을 내렸습니까? ·본인이 주로 협력한 사람은 누; 은 무엇이라고 생각하였습니까? ·자료를 제작할 때 자신이 조금 더 잘할 수 있는 부분은 무엇입니까? [행동] ·과업 수행 과정에서 가장 힘든 점; 평가요소
채용모델 면접문항,interview-model,20230426170800610,23-6-2. 산업안전보건관리 면접과제 및 평가양식(22년 고도화),상황면접 평가양식.hwp,.hwp,상황면접,filename,full_document,7742,evaluation_form,evaluation_form,7742,False,True,False,True,False,True,True,work_situation_judgment,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,환경보건법; 환경보건센터 운영 규정; 화학물질관리법; 화학물질의 등록 및 평가 등에 관한 법률; 환경유해인자에 관한 지식; 환경보건에 대한 기본지식; 환경성 질환에 대한 지식; 환경유해인자에 대한 측정; 분석 지식 ■ 기본정보; 능력 단위,평가양식
채용모델 면접문항,interview-model,20230426170800610,23-6-2. 산업안전보건관리 면접과제 및 평가양식(22년 고도화),토론면접 과제.hwp,.hwp,토론면접,filename,full_document,2582,task,task,2582,True,False,False,False,False,True,True,discussion_consensus,,,,,,미흡,,
채용모델 면접문항,interview-model,20230426170800610,23-6-2. 산업안전보건관리 면접과제 및 평가양식(22년 고도화),토론면접 평가양식.hwp,.hwp,토론면접,filename,full_document,7803,evaluation_form,evaluation_form,7803,True,True,False,True,False,True,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,환경보건법; 환경보건센터 운영 규정; 화학물질관리법; 화학물질의 등록 및 평가 등에 관한 법률; 환경유해인자에 관한 지식; 환경보건에 대한 기본지식; 환경성 질환에 대한 지식; 환경유해인자에 대한 측정; 분석 지식 ■ 기본정보; 능력 단위,평가양식
채용모델 면접문항,interview-model,20230426170709465,2-2-2. 인사조직 면접과제 및 평가양식(22년 고도화),경험면접 과제.hwp,.hwp,경험면접,filename,full_document,10320,task,task; job_posting,10320,True,False,False,False,False,True,True,experience_or_similar_training_case,질문,,,,,우수; 부족,향상을 지원하는 능력이다.; 주 질문 심층 질문 A. 본인이 속한 조직 내 인재상과 전략방향을 분석해 본 경험에 대하여 말씀해 주시기 바랍니다. (관련 경력이 없을 경우 유; 관련 교육과정 중 해당 사례의 학습 경험을 질문) [경험,향상을 지원하는 능력이다. | | --- | --- | --- | --- | 주 질문 심층 질문 A. 본인이 속한 조직 내 인재상과 전략방향을
채용모델 면접문항,interview-model,20230426170709465,2-2-2. 인사조직 면접과제 및 평가양식(22년 고도화),경험면접 평가양식.hwp,.hwp,경험면접,filename,full_document,7378,evaluation_form,evaluation_form; job_description,7378,False,True,True,True,False,True,True,experience_star_probe,질문,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,직무분석방법론; 사업별 가치사슬 분석법; 직무조사 설문지 설계기술; 인터뷰 기술; 직무기술서 작성 기술; 직무평가법; 직무기반 인사제도 설계 방법; 직무평가 관련 자료 조사 및 분석 능력; 직무분류체계 및 직무 종류; 조직 전략 ■ 기본정보,모델링 • 경력개발방법론 • 성과지표 • 평가제도 • 프레젠테이션 기술 • 면담기법 ■ 기본정보 | 능력단위 | 의사소통능력 | 정의 | 업무를; 평가양식
채용모델 면접문항,interview-model,20230426170709465,2-2-2. 인사조직 면접과제 및 평가양식(22년 고도화),발표면접 과제.hwp,.hwp,발표면접,filename,full_document,13060,task,task; evaluation_form,13060,True,True,True,True,False,True,True,presentation_materials,질문,,,,,양호; 부족; 100; 80; 60,를 결정하는 것에서부터 진행해야 하는데; 평가요소 결정을 위해 구성원에 대한 필요 역량을 규명해야 합니다. 지원자는 A기관의 인사평가 업무를 진행해야 하는 담당자입니다. 주어진 자료를 ; 구성 양식] 1) 평가요소 2) 요소 정의 3) 평가기준 4) 평가척도 1) 평가요소: 평가요소 명을 기재합니다. 2) 요소 정의: 평가요소 별; 수준을 보유한다고 보기 어렵다. 과제 2. 인사평가는 현재 조직 구성원 또는 잠재적 조직 구성원을 대상으로 역량 보유 정도를 평가하여 핵심 의사; 보상 정도; 직무 배치; 승진 여부 등을 결정하기 위한 선; 을 규명해야 합니다. 지원자는 A기관의 인사평가 업무를 진행해야 하는 담당자입니다. 주어진 자료를 분석하여 ‘정보분석 전문가 직무’의 필요 역량; 기타 요건 등을 도출하는 작업이 직무분석이라 할 수 있습니다. 제시된 자료를 참고하여 직무분석의 핵심 절차를 구성하여 발표하시기 바랍니다. [직; 과 기타 자격 및 요건 등을 도출할 수 있습니다. 일반적으로 직무분석을 통해 도출되는 자료에는 직무명세서가 있는데,"를 결정하는 것에서부터 진행해야 하는데, 평가요소 결정을 위해 구성원에 대한 필요 역량을 규명해야 합니다. 지원자는 A기관의 인사평가 업무를 진; 를 구성하여 발표하시기 바랍니다. [평가요소 구성 양식] 1) 평가요소 2) 요소 정의 3) 평가기준 4) 평가척도 1) 평가요소: 평가요소 명; 별 조작적 정의를 정리합니다. 3) 평가기준: 평가요소에 포함되는 세부 요소를 구분하여 기재합니다. 4) 평가척도: 평가요소 별 배점 및 등급; 수준을 보유한다고 보기 어렵다. 과제 2. 인사평가는 현재 조직 구성원 또는 잠재적 조직 구성원을 대상으로 역량 보유 정도를 평가하여 핵심 의사; 을 규명해야 합니다. 지원자는 A기관의 인사평가 업무를 진행해야 하는 담당자입니다. 주어진 자료를 분석하여 ‘정보분석 전문가 직무’의 필요 역량; , 기타 요건 등을 도출하는 작업이 직무분석이라 할 수 있습니다. 제시된 자료를 참고하여 직무분석의 핵심 절차를 구성하여 발표하시기 바랍니다.; 과 기타 자격 및 요건 등을 도출할 수 있습니다. 일반적으로 직무분석을 통해 도출되는 자료에는 직무명세서가 있는데, 직무명세서를 기초로 구성원들; , 자격 등을 검토하여 직무배치를 진행합니다. 제시된 자료를 참고하여 조직 내 구성원에게 특정 직무를 배치하는 과정에서 반드시 고려해야 하는 사"
채용모델 면접문항,interview-model,20230426170709465,2-2-2. 인사조직 면접과제 및 평가양식(22년 고도화),발표면접 평가양식.hwp,.hwp,발표면접,filename,full_document,6348,evaluation_form,evaluation_form; job_description,6348,True,True,True,True,False,True,True,presentation_materials,질문,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,직무분석방법론; 사업별 가치사슬 분석법; 직무조사 설문지 설계기술; 인터뷰 기술; 직무기술서 작성 기술; 직무평가법; 직무기반 인사제도 설계 방법; 직무평가 관련 자료 조사 및 분석 능력; 직무분류체계 및 직무 종류; 조직 전략 ■ 기본정보,모델링 • 경력개발방법론 • 성과지표 • 평가제도 • 프레젠테이션 기술 • 면담기법 ■ 기본정보 | 능력단위 | 의사소통능력 | 정의 | 업무를; 평가양식
채용모델 면접문항,interview-model,20230426170709465,2-2-2. 인사조직 면접과제 및 평가양식(22년 고도화),상황면접 과제.hwp,.hwp,상황면접,filename,full_document,10413,task,task; job_description; job_posting,10413,True,False,True,True,False,True,False,work_situation_judgment,질문,,,,,,(지식; 기술; 태도)이 너무 적다고 말씀하십니다. 요구 역량을 더 추가하여 직무설명자료를 구성하라고 하실 때 어떤 절차로 진행하겠는지 말씀해 주시기 바랍니다.; 능력 단위; 인력채용; 정의; 조직에 적합한 인재를 확보하기 위하여 계획수립; 모집; 선발; 향상을 지원하는 능력이다.,"(지식, 기술, 태도)이 너무 적다고 말씀하십니다. 요구 역량을 더 추가하여 직무설명자료를 구성하라고 하실 때 어떤 절차로 진행하겠는지 말씀해; 향상을 지원하는 능력이다. | | --- | --- | --- | --- | 주 질문 심층 질문 A. 조직 내 교육 프로그램을 설계하기 위하여; 증진을 위한 교육프로그램을 진행하고자 합니다. 이 프로그램에 포함되어야 하는 내용은 무엇인지 말씀해 주시기 바랍니다. D. 조직 내 주요 직무관; 증진을 위한 교육프로그램을 진행하고자 합니다. 해당 과정에 대한 강사는 어떤 요건을 갖추어야 하는지 말씀해 주시기 바랍니다. E. 교육프로그램에; 은 무엇이라고 생각합니까? ·더 효율적인 소통을 위해 필요한 장치를 마련할 때 할 수 있는 방안은 무엇이 있습니까? [행동] ·제시된 상황 속에"
채용모델 면접문항,interview-model,20230426170709465,2-2-2. 인사조직 면접과제 및 평가양식(22년 고도화),상황면접 평가양식.hwp,.hwp,상황면접,filename,full_document,7356,evaluation_form,evaluation_form; job_description,7356,False,True,True,True,False,True,True,work_situation_judgment,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,직무분석방법론; 사업별 가치사슬 분석법; 직무조사 설문지 설계기술; 인터뷰 기술; 직무기술서 작성 기술; 직무평가법; 직무기반 인사제도 설계 방법; 직무평가 관련 자료 조사 및 분석 능력; 직무분류체계 및 직무 종류; 조직 전략 ■ 기본정보,모델링 • 경력개발방법론 • 성과지표 • 평가제도 • 프레젠테이션 기술 • 면담기법 ■ 기본정보 | 능력단위 | 의사소통능력 | 정의 | 업무를; 평가양식
채용모델 면접문항,interview-model,20230426170709465,2-2-2. 인사조직 면접과제 및 평가양식(22년 고도화),토론면접 과제.hwp,.hwp,토론면접,filename,full_document,3270,task,task,3270,True,False,True,False,False,False,False,discussion_consensus,,,,,,부족,강화 교육을 진행하기로 결정하고 현재 상세 교육과정을 기획하는 단계에 있습니다. 그런데 현재 OO기관은 산적해 있는 현안을 처리하는 데 인력이 ; 강화 교육을 진행할 필요가 있는지에 대하여 찬반 토론을 진행해야 합니다. ![image](image_005.bmp) 관리자들에게는 관리자로서 적; 역량 강화 교육이 그 기회가 될 수 있다. 관리자 역량강화 교육을 통해; 강화 교육이 진행되었었죠. 그리고 이 교육이 관리자로서 업무 수행하는 데 많은 도움이 되었다는 것도 부정하지는 않습니다. 그런데 요즘 현업에서 ,"강화 교육을 진행하기로 결정하고 현재 상세 교육과정을 기획하는 단계에 있습니다. 그런데 현재 OO기관은 산적해 있는 현안을 처리하는 데 인력이; 강화 교육을 진행할 필요가 있는지에 대하여 찬반 토론을 진행해야 합니다. ![image](image_005.bmp) 관리자들에게는 관리자로서 적; 을 함양할 수 있는 기회가 필요하며, 역량 강화 교육이 그 기회가 될 수 있다. 관리자 역량강화 교육을 통해 일반적인 수준이 아닌 보다 높은 수; 강화 교육이 진행되었었죠. 그리고 이 교육이 관리자로서 업무 수행하는 데 많은 도움이 되었다는 것도 부정하지는 않습니다. 그런데 요즘 현업에서"
